"601006.SH","交通运输","公路铁路"
"601007.SH","餐饮旅游","酒店及餐饮"
"601008.SH","交通运输","航运港口"
"601009.SH","银行","股份制与城商行"
"601010.SH","商贸零售","零售"
"601011.SH","煤炭","煤炭化工"
"601012.SH","电力设备","新能源设备"
"601015.SH","煤炭","煤炭化工"
"601016.SH","电力及公用事业","发电及电网"
"601018.SH","交通运输","航运港口"
"601019.SH","传媒","传媒"
"601020.SH","有色金属","工业金属"
"601021.SH","交通运输","航空机场"
"601028.SH","钢铁","普钢"
"601038.SH","机械","其他专用设备"
"601058.SH","汽车","汽车零部件"
"601069.SH","有色金属","贵金属"
"601086.SH","商贸零售","零售"
"601088.SH","煤炭","煤炭开采洗选"
"601098.SH","传媒","传媒"
"601099.SH","非银行金融","证券"
"601100.SH","机械","其他专用设备"
"601101.SH","煤炭","煤炭开采洗选"
"601106.SH","机械","其他专用设备"
"601107.SH","交通运输","公路铁路"
"601108.SH","非银行金融","证券"
"601111.SH","交通运输","航空机场"
"601113.SH","基础化工","合成纤维及树脂"
"601116.SH","商贸零售","零售"
"601117.SH","建筑","建筑施工"
"601118.SH","农林牧渔","农业"
"601126.SH","电力设备","输变电设备"
"601127.SH","汽车","乘用车"
"601128.SH","银行","股份制与城商行"
"601137.SH","有色金属","工业金属"
"601139.SH","电力及公用事业","环保及公用事业"
"601155.SH","房地产","房地产开发管理"
"601158.SH","电力及公用事业","环保及公用事业"
"601163.SH","基础化工","化学制品"
"601166.SH","银行","股份制与城商行"
"601168.SH","有色金属","稀有金属"
"601169.SH","银行","股份制与城商行"
"601177.SH","机械","通用设备"
"601179.SH","电力设备","输变电设备"
"601186.SH","建筑","建筑施工"
"601188.SH","交通运输","公路铁路"
"601198.SH","非银行金融","证券"
"601199.SH","电力及公用事业","环保及公用事业"
"601200.SH","电力及公用事业","环保及公用事业"
"601208.SH","基础化工","合成纤维及树脂"
"601211.SH","非银行金融","证券"
"601212.SH","有色金属","工业金属"
"601216.SH","基础化工","合成纤维及树脂"
"601218.SH","电力设备","新能源设备"
"601222.SH","电力设备","输变电设备"
"601225.SH","煤炭","煤炭开采洗选"
"601226.SH","建筑","建筑施工"
"601228.SH","交通运输","航运港口"
"601229.SH","银行","股份制与城商行"
"601231.SH","电子元器件","电子设备"
"601233.SH","基础化工","合成纤维及树脂"
"601238.SH","汽车","乘用车"
"601258.SH","汽车","汽车销售及服务"
"601268.SH","机械","其他专用设备"
"601288.SH","银行","国有银行"
"601299.SH","机械","运输设备"
"601311.SH","汽车","汽车零部件"
"601318.SH","非银行金融","保险"
"601326.SH","交通运输","航运港口"
"601328.SH","银行","国有银行"
"601333.SH","交通运输","公路铁路"
"601336.SH","非银行金融","保险"
"601339.SH","纺织服装","纺织制造"
"601360.SH","计算机","计算机软件"
"601366.SH","商贸零售","零售"
"601368.SH","电力及公用事业","环保及公用事业"
"601369.SH","机械","通用设备"
"601375.SH","非银行金融","证券"
"601377.SH","非银行金融","证券"
"601388.SH","有色金属","工业金属"
"601390.SH","建筑","建筑施工"
"601398.SH","银行","国有银行"
"601500.SH","基础化工","化学制品"
"601515.SH","轻工制造","其他轻工"
"601518.SH","交通运输","公路铁路"
"601519.SH","计算机","计算机软件"
"601555.SH","非银行金融","证券"
"601558.SH","电力设备","新能源设备"
"601566.SH","纺织服装","品牌服饰"
"601567.SH","机械","仪器仪表"
"601579.SH","食品饮料","其他饮料"
"601588.SH","房地产","房地产开发管理"
"601595.SH","传媒","传媒"
"601599.SH","纺织服装","纺织制造"
"601600.SH","有色金属","工业金属"
"601601.SH","非银行金融","保险"
"601607.SH","医药","其他医药医疗"
"601608.SH","机械","其他专用设备"
"601611.SH","建筑","建筑施工"
"601616.SH","电力设备","输变电设备"
"601618.SH","建筑","建筑施工"
"601619.SH","电力及公用事业","发电及电网"
"601628.SH","非银行金融","保险"
"601633.SH","汽车","乘用车"
"601636.SH","建材","玻璃"
"601666.SH","煤炭","煤炭开采洗选"
"601668.SH","建筑","建筑施工"
"601669.SH","建筑","建筑施工"
"601677.SH","有色金属","工业金属"
"601678.SH","基础化工","化学原料"
"601688.SH","非银行金融","证券"
"601689.SH","汽车","汽车零部件"
"601699.SH","煤炭","煤炭开采洗选"
"601700.SH","电力设备","输变电设备"
"601717.SH","机械","其他专用设备"
"601718.SH","纺织服装","品牌服饰"
"601727.SH","电力设备","新能源设备"
"601766.SH","机械","运输设备"
"601777.SH","汽车","摩托车及其他"
"601788.SH","非银行金融","证券"
"601789.SH","建筑","建筑施工"
"601798.SH","机械","其他专用设备"
"601799.SH","汽车","汽车零部件"
"601800.SH","建筑","建筑施工"
"601801.SH","传媒","传媒"
"601808.SH","石油石化","油田服务"
"601811.SH","传媒","传媒"
"601818.SH","银行","股份制与城商行"
"601828.SH","商贸零售","零售"
"601838.SH","银行","股份制与城商行"
"601857.SH","石油石化","石油开采"
"601858.SH","传媒","传媒"
"601866.SH","交通运输","航运港口"
"601872.SH","交通运输","航运港口"
"601877.SH","电力设备","输变电设备"
"601878.SH","非银行金融","证券"
"601880.SH","交通运输","航运港口"
"601881.SH","非银行金融","证券"
"601882.SH","机械","通用设备"
"601886.SH","建筑","建筑装修"
"601888.SH","餐饮旅游","景区和旅行社"
"601890.SH","机械","运输设备"
"601898.SH","煤炭","煤炭开采洗选"
"601899.SH","有色金属","贵金属"
"601900.SH","传媒","传媒"
"601901.SH","非银行金融","证券"
"601908.SH","机械","通用设备"
"601918.SH","煤炭","煤炭开采洗选"
"601919.SH","交通运输","航运港口"
"601928.SH","传媒","传媒"
"601929.SH","传媒","传媒"
"601933.SH","商贸零售","零售"
"601939.SH","银行","国有银行"
"601949.SH","传媒","传媒"
"601952.SH","农林牧渔","农业"
"601958.SH","有色金属","稀有金属"
"601965.SH","汽车","商用车"
"601966.SH","基础化工","化学制品"
"601968.SH","轻工制造","其他轻工"
"601969.SH","钢铁","其他钢铁"
"601985.SH","电力及公用事业","发电及电网"
"601988.SH","银行","国有银行"
"601989.SH","机械","运输设备"
"601991.SH","电力及公用事业","发电及电网"
"601992.SH","建材","水泥"
"601996.SH","农林牧渔","林业"
"601997.SH","银行","股份制与城商行"
"601998.SH","银行","股份制与城商行"
"601999.SH","传媒","传媒"
"603000.SH","传媒","传媒"
"603001.SH","纺织服装","品牌服饰"
"603002.SH","基础化工","合成纤维及树脂"
"603003.SH","石油石化","石油化工"
"603005.SH","电子元器件","其他元器件"
"603006.SH","汽车","汽车零部件"
"603007.SH","建筑","建筑装修"
"603008.SH","轻工制造","其他轻工"
"603009.SH","汽车","汽车零部件"
"603010.SH","基础化工","化学制品"
"603011.SH","机械","通用设备"
"603012.SH","机械","其他专用设备"
"603013.SH","汽车","汽车零部件"
"603015.SH","机械","其他专用设备"
"603016.SH","电力设备","输变电设备"
"603017.SH","建筑","建筑施工"
"603018.SH","建筑","建筑施工"
"603019.SH","计算机","计算机硬件"
"603020.SH","食品饮料","食品"
"603021.SH","轻工制造","其他轻工"
"603022.SH","轻工制造","其他轻工"
"603023.SH","汽车","汽车零部件"
"603025.SH","计算机","计算机软件"
"603026.SH","基础化工","化学原料"
"603027.SH","食品饮料","食品"
"603028.SH","机械","其他专用设备"
"603029.SH","机械","其他专用设备"
"603030.SH","建筑","建筑装修"
"603031.SH","商贸零售","零售"
"603032.SH","交通运输","公交物流"
"603033.SH","基础化工","化学制品"
"603035.SH","汽车","汽车零部件"
"603036.SH","机械","其他专用设备"
"603037.SH","汽车","汽车零部件"
"603038.SH","建材","其他建材"
"603039.SH","计算机","计算机软件"
"603040.SH","汽车","汽车零部件"
"603041.SH","基础化工","化学原料"
"603042.SH","通信","通信设备制造"
"603043.SH","食品饮料","食品"
"603045.SH","有色金属","稀有金属"
"603050.SH","电力设备","输变电设备"
"603055.SH","纺织服装","纺织制造"
"603056.SH","交通运输","公交物流"
"603058.SH","轻工制造","其他轻工"
"603059.SH","轻工制造","其他轻工"
"603060.SH","综合","综合"
"603063.SH","电力设备","输变电设备"
"603066.SH","交通运输","公交物流"
"603067.SH","基础化工","化学原料"
"603069.SH","交通运输","公交物流"
"603076.SH","机械","其他专用设备"
"603077.SH","基础化工","化学原料"
"603078.SH","基础化工","化学制品"
"603079.SH","医药","化学制药"
"603080.SH","电力及公用事业","环保及公用事业"
"603081.SH","建筑","建筑装修"
"603083.SH","通信","通信设备制造"
"603085.SH","机械","其他专用设备"
"603086.SH","基础化工","农用化工"
"603088.SH","机械","通用设备"
"603089.SH","汽车","汽车零部件"
"603090.SH","机械","通用设备"
"603096.SH","传媒","传媒"
"603098.SH","建筑","建筑装修"
"603099.SH","餐饮旅游","景区和旅行社"
"603100.SH","机械","仪器仪表"
"603101.SH","商贸零售","零售"
"603103.SH","传媒","传媒"
"603106.SH","计算机","计算机硬件"
"603108.SH","医药","其他医药医疗"
"603110.SH","基础化工","化学制品"
"603111.SH","机械","运输设备"
"603113.SH","煤炭","煤炭化工"
"603116.SH","纺织服装","品牌服饰"
"603117.SH","交通运输","公交物流"
"603118.SH","通信","通信设备制造"
"603123.SH","商贸零售","零售"
"603126.SH","电力及公用事业","环保及公用事业"
"603127.SH","医药","其他医药医疗"
"603128.SH","交通运输","公交物流"
"603129.SH","汽车","摩托车及其他"
"603131.SH","机械","工程机械"
"603133.SH","基础化工","化学制品"
"603136.SH","餐饮旅游","景区和旅行社"
"603138.SH","计算机","IT服务"
"603139.SH","医药","中药生产"
"603156.SH","食品饮料","其他饮料"
"603157.SH","纺织服装","品牌服饰"
"603158.SH","汽车","汽车零部件"
"603159.SH","机械","其他专用设备"
"603160.SH","电子元器件","电子设备"
"603161.SH","汽车","汽车零部件"
"603165.SH","轻工制造","造纸"
"603166.SH","汽车","汽车零部件"
"603167.SH","交通运输","航运港口"
"603168.SH","医药","化学制药"
"603169.SH","机械","其他专用设备"
"603177.SH","电力及公用事业","环保及公用事业"
"603178.SH","汽车","汽车零部件"
"603179.SH","汽车","汽车零部件"
"603180.SH","轻工制造","其他轻工"
"603181.SH","基础化工","化学制品"
"603183.SH","综合","综合"
"603186.SH","电子元器件","其他元器件"
"603188.SH","基础化工","化学制品"
"603189.SH","计算机","计算机软件"
"603196.SH","纺织服装","品牌服饰"
"603197.SH","汽车","汽车零部件"
"603198.SH","食品饮料","白酒"
"603199.SH","餐饮旅游","景区和旅行社"
"603200.SH","电力及公用事业","环保及公用事业"
"603203.SH","机械","其他专用设备"
"603208.SH","轻工制造","其他轻工"
"603214.SH","商贸零售","零售"
"603218.SH","电力设备","新能源设备"
"603222.SH","医药","其他医药医疗"
"603223.SH","交通运输","公交物流"
"603225.SH","基础化工","合成纤维及树脂"
"603226.SH","轻工制造","其他轻工"
"603227.SH","基础化工","化学制品"
"603228.SH","电子元器件","其他元器件"
"603229.SH","医药","化学制药"
"603232.SH","计算机","计算机软件"
"603233.SH","医药","其他医药医疗"
"603238.SH","轻工制造","其他轻工"
"603239.SH","汽车","汽车零部件"
"603258.SH","传媒","传媒"
"603259.SH","医药","其他医药医疗"
"603260.SH","有色金属","稀有金属"
"603266.SH","基础化工","化学制品"
"603268.SH","建材","其他建材"
"603269.SH","机械","通用设备"
"603277.SH","机械","其他专用设备"
"603278.SH","机械","金属制品"
"603283.SH","机械","其他专用设备"
"603286.SH","汽车","汽车零部件"
"603288.SH","食品饮料","食品"
"603289.SH","机械","其他专用设备"
"603298.SH","机械","工程机械"
"603299.SH","基础化工","化学原料"
"603300.SH","建筑","建筑施工"
"603301.SH","医药","其他医药医疗"
"603303.SH","家电","照明设备及其他"
"603305.SH","汽车","汽车零部件"
"603306.SH","汽车","汽车零部件"
"603308.SH","机械","其他专用设备"
"603309.SH","医药","其他医药医疗"
"603311.SH","家电","白色家电"
"603313.SH","纺织服装","品牌服饰"
"603315.SH","机械","通用设备"
"603316.SH","建筑","建筑装修"
"603318.SH","机械","其他专用设备"
"603319.SH","机械","通用设备"
"603320.SH","电力设备","输变电设备"
"603321.SH","机械","其他专用设备"
"603322.SH","通信","增值服务"
"603323.SH","银行","股份制与城商行"
"603326.SH","轻工制造","其他轻工"
"603328.SH","电子元器件","其他元器件"
"603329.SH","交通运输","公交物流"
"603330.SH","基础化工","化学原料"
"603331.SH","机械","通用设备"
"603333.SH","电力设备","输变电设备"
"603335.SH","汽车","汽车零部件"
"603336.SH","农林牧渔","农业"
"603337.SH","机械","其他专用设备"
"603338.SH","机械","通用设备"
"603339.SH","机械","其他专用设备"
"603345.SH","食品饮料","食品"
"603348.SH","汽车","汽车零部件"
"603355.SH","家电","白色家电"
"603356.SH","机械","其他专用设备"
"603357.SH","房地产","房地产服务"
"603358.SH","汽车","汽车零部件"
"603359.SH","建筑","建筑装修"
"603360.SH","基础化工","农用化工"
"603363.SH","农林牧渔","牧业"
"603365.SH","纺织服装","品牌服饰"
"603366.SH","家电","白色家电"
"603367.SH","医药","化学制药"
"603368.SH","医药","其他医药医疗"
"603369.SH","食品饮料","白酒"
"603377.SH","汽车","汽车销售及服务"
"603378.SH","基础化工","化学制品"
"603380.SH","电子元器件","电子设备"
"603383.SH","计算机","计算机软件"
"603385.SH","建材","其他建材"
"603386.SH","电子元器件","其他元器件"
"603387.SH","医药","其他医药医疗"
"603388.SH","建筑","建筑装修"
"603389.SH","轻工制造","其他轻工"
"603393.SH","电力及公用事业","环保及公用事业"
"603396.SH","电力设备","新能源设备"
"603398.SH","轻工制造","其他轻工"
"603399.SH","有色金属","稀有金属"
"603416.SH","机械","其他专用设备"
"603421.SH","通信","通信设备制造"
"603429.SH","轻工制造","造纸"
"603444.SH","传媒","传媒"
"603456.SH","医药","化学制药"
"603458.SH","建筑","建筑施工"
"603466.SH","建筑","建筑装修"
"603477.SH","纺织服装","纺织制造"
"603486.SH","家电","白色家电"
"603488.SH","机械","其他专用设备"
"603496.SH","计算机","IT服务"
"603499.SH","轻工制造","其他轻工"
"603500.SH","机械","运输设备"
"603501.SH","电子元器件","电子设备"
"603505.SH","建材","其他建材"
"603506.SH","房地产","房地产服务"
"603507.SH","机械","通用设备"
"603508.SH","电子元器件","电子设备"
"603515.SH","家电","照明设备及其他"
"603516.SH","通信","通信设备制造"
"603517.SH","食品饮料","食品"
"603518.SH","纺织服装","品牌服饰"
"603519.SH","基础化工","化学制品"
"603520.SH","医药","化学制药"
"603527.SH","有色金属","工业金属"
"603528.SH","计算机","计算机软件"
"603533.SH","传媒","传媒"
"603535.SH","交通运输","公交物流"
"603536.SH","食品饮料","食品"
"603538.SH","医药","化学制药"
"603555.SH","纺织服装","品牌服饰"
"603556.SH","机械","仪器仪表"
"603557.SH","纺织服装","品牌服饰"
"603558.SH","纺织服装","品牌服饰"
"603559.SH","通信","通信设备制造"
"603566.SH","农林牧渔","牧业"
"603567.SH","医药","中药生产"
"603568.SH","电力及公用事业","环保及公用事业"
"603569.SH","汽车","乘用车"
"603577.SH","电力设备","电站设备"
"603578.SH","家电","白色家电"
"603579.SH","医药","其他医药医疗"
"603580.SH","基础化工","化学制品"
"603585.SH","基础化工","化学制品"
"603586.SH","汽车","汽车零部件"
"603588.SH","电力及公用事业","环保及公用事业"
"603589.SH","食品饮料","白酒"
"603595.SH","电子元器件","其他元器件"
"603596.SH","汽车","汽车零部件"
"603598.SH","传媒","传媒"
"603599.SH","基础化工","农用化工"
"603600.SH","轻工制造","其他轻工"
"603601.SH","基础化工","化学制品"
"603602.SH","通信","通信设备制造"
"603603.SH","电力及公用事业","环保及公用事业"
"603605.SH","基础化工","化学制品"
"603606.SH","电力设备","输变电设备"
"603607.SH","轻工制造","其他轻工"
"603608.SH","纺织服装","纺织制造"
"603609.SH","农林牧渔","牧业"
"603611.SH","汽车","商用车"
"603612.SH","有色金属","稀有金属"
"603615.SH","基础化工","化学制品"
"603616.SH","建材","其他建材"
"603617.SH","机械","通用设备"
"603618.SH","电力设备","输变电设备"
"603619.SH","石油石化","石油开采"
"603626.SH","机械","金属制品"
"603628.SH","电力设备","新能源设备"
"603630.SH","基础化工","化学制品"
"603633.SH","电子元器件","其他元器件"
"603636.SH","计算机","计算机软件"
"603637.SH","建筑","建筑施工"
"603638.SH","机械","其他专用设备"
"603639.SH","基础化工","农用化工"
"603648.SH","交通运输","公交物流"
"603655.SH","汽车","汽车零部件"
"603656.SH","机械","其他专用设备"
"603658.SH","医药","化学制药"
"603659.SH","电子元器件","半导体"
"603660.SH","通信","通信设备制造"
"603661.SH","轻工制造","其他轻工"
"603663.SH","有色金属","稀有金属"
"603665.SH","纺织服装","纺织制造"
"603667.SH","机械","通用设备"
"603668.SH","农林牧渔","牧业"
"603669.SH","医药","化学制药"
"603676.SH","医药","化学制药"
"603677.SH","家电","白色家电"
"603678.SH","电子元器件","其他元器件"
"603679.SH","家电","照明设备及其他"
"603680.SH","汽车","汽车零部件"
"603683.SH","基础化工","化学制品"
"603685.SH","家电","照明设备及其他"
"603686.SH","汽车","商用车"
"603688.SH","电子元器件","其他元器件"
"603689.SH","电力及公用事业","环保及公用事业"
"603690.SH","机械","其他专用设备"
"603696.SH","食品饮料","食品"
"603698.SH","机械","其他专用设备"
"603699.SH","机械","通用设备"
"603701.SH","汽车","汽车零部件"
"603703.SH","电子元器件","其他元器件"
"603707.SH","医药","化学制药"
"603708.SH","商贸零售","零售"
"603709.SH","轻工制造","其他轻工"
"603711.SH","食品饮料","食品"
"603712.SH","通信","通信设备制造"
"603716.SH","医药","其他医药医疗"
"603717.SH","建筑","建筑装修"
"603718.SH","医药","生物医药"
"603721.SH","传媒","传媒"
"603722.SH","基础化工","化学制品"
"603725.SH","建材","其他建材"
"603726.SH","机械","其他专用设备"
"603727.SH","石油石化","石油开采"
"603728.SH","电力设备","输变电设备"
"603729.SH","传媒","传媒"
"603730.SH","汽车","汽车零部件"
"603733.SH","轻工制造","造纸"
"603737.SH","基础化工","化学制品"
"603738.SH","电子元器件","其他元器件"
"603757.SH","机械","通用设备"
"603758.SH","汽车","汽车零部件"
"603766.SH","汽车","摩托车及其他"
"603767.SH","汽车","汽车零部件"
"603768.SH","汽车","汽车零部件"
"603773.SH","电子元器件","电子设备"
"603776.SH","汽车","摩托车及其他"
"603777.SH","食品饮料","食品"
"603778.SH","房地产","房地产开发管理"
"603779.SH","食品饮料","其他饮料"
"603787.SH","汽车","摩托车及其他"
"603788.SH","汽车","汽车零部件"
"603789.SH","机械","其他专用设备"
"603797.SH","电力及公用事业","环保及公用事业"
"603798.SH","石油石化","石油化工"
"603799.SH","有色金属","工业金属"
"603800.SH","石油石化","石油开采"
"603801.SH","轻工制造","其他轻工"
"603803.SH","通信","通信设备制造"
"603806.SH","电力设备","新能源设备"
"603808.SH","纺织服装","品牌服饰"
"603809.SH","汽车","汽车零部件"
"603811.SH","医药","化学制药"
"603813.SH","交通运输","公交物流"
"603816.SH","轻工制造","其他轻工"
"603817.SH","电力及公用事业","环保及公用事业"
"603818.SH","农林牧渔","林业"
"603819.SH","机械","通用设备"
"603822.SH","基础化工","化学制品"
"603823.SH","基础化工","化学制品"
"603825.SH","传媒","传媒"
"603826.SH","建材","其他建材"
"603828.SH","建筑","建筑装修"
"603829.SH","电力设备","输变电设备"
"603833.SH","轻工制造","其他轻工"
"603838.SH","建材","其他建材"
"603839.SH","纺织服装","品牌服饰"
"603843.SH","建筑","建筑施工"
"603848.SH","轻工制造","其他轻工"
"603855.SH","机械","其他专用设备"
"603856.SH","机械","通用设备"
"603858.SH","医药","中药生产"
"603859.SH","计算机","IT服务"
"603860.SH","建筑","建筑施工"
"603861.SH","机械","通用设备"
"603866.SH","食品饮料","食品"
"603868.SH","家电","小家电"
"603869.SH","餐饮旅游","景区和旅行社"
"603871.SH","交通运输","公交物流"
"603876.SH","有色金属","工业金属"
"603877.SH","纺织服装","品牌服饰"
"603878.SH","钢铁","普钢"
"603879.SH","基础化工","合成纤维及树脂"
"603880.SH","医药","其他医药医疗"
"603881.SH","计算机","IT服务"
"603882.SH","医药","其他医药医疗"
"603883.SH","医药","其他医药医疗"
"603885.SH","交通运输","航空机场"
"603886.SH","食品饮料","食品"
"603887.SH","建筑","建筑施工"
"603888.SH","传媒","传媒"
"603889.SH","纺织服装","纺织制造"
"603890.SH","计算机","计算机硬件"
"603895.SH","汽车","汽车零部件"
"603896.SH","医药","中药生产"
"603897.SH","电力设备","输变电设备"
"603898.SH","轻工制造","其他轻工"
"603899.SH","轻工制造","其他轻工"
"603900.SH","商贸零售","零售"
"603901.SH","机械","其他专用设备"
"603903.SH","电力及公用事业","环保及公用事业"
"603906.SH","基础化工","化学制品"
"603908.SH","纺织服装","品牌服饰"
"603909.SH","建筑","建筑装修"
"603912.SH","机械","其他专用设备"
"603916.SH","基础化工","化学制品"
"603917.SH","汽车","汽车零部件"
"603918.SH","计算机","IT服务"
"603919.SH","食品饮料","白酒"
"603920.SH","电子元器件","其他元器件"
"603922.SH","汽车","汽车零部件"
"603926.SH","汽车","汽车零部件"
"603928.SH","基础化工","合成纤维及树脂"
"603929.SH","建筑","建筑装修"
"603933.SH","电子元器件","电子设备"
"603936.SH","电子元器件","电子设备"
"603937.SH","有色金属","工业金属"
"603938.SH","基础化工","化学原料"
"603939.SH","医药","其他医药医疗"
"603955.SH","房地产","房地产开发管理"
"603958.SH","纺织服装","纺织制造"
"603959.SH","建筑","建筑装修"
"603960.SH","机械","通用设备"
"603963.SH","医药","中药生产"
"603966.SH","机械","通用设备"
"603968.SH","基础化工","化学制品"
"603969.SH","钢铁","普钢"
"603970.SH","基础化工","农用化工"
"603976.SH","轻工制造","其他轻工"
"603977.SH","基础化工","化学制品"
"603978.SH","有色金属","工业金属"
"603979.SH","有色金属","稀有金属"
"603980.SH","基础化工","化学制品"
"603985.SH","机械","通用设备"
"603986.SH","电子元器件","半导体"
"603987.SH","医药","其他医药医疗"
"603988.SH","机械","通用设备"
"603989.SH","电子元器件","其他元器件"
"603990.SH","计算机","计算机软件"
"603991.SH","基础化工","化学制品"
"603993.SH","有色金属","稀有金属"
"603996.SH","电子元器件","电子设备"
"603997.SH","汽车","汽车零部件"
"603998.SH","医药","化学制药"
"603999.SH","传媒","传媒"
